Date,Close,Scaled_Close
2004-12-06,1214.55,0.2619360219953353
2004-12-07,1218.25,0.2630790380130057
2004-12-08,1200.8,0.25768832733507363
2004-12-09,1211.45,0.2609783599264763
2004-12-10,1225.65,0.26536507004834653
2004-12-13,1236.15,0.26860876415254636
2004-12-14,1233.15,0.2676819944084893
2004-12-15,1245.5,0.27149719652152426
2004-12-16,1262.65,0.27679523022505065
2004-12-17,1256.5,0.27489535224973355
2004-12-20,1262.55,0.2767643379002487
2004-12-21,1272.7,0.2798999088676419
2004-12-22,1240.15,0.26984445714462246
2004-12-23,1227.85,0.2660447011939883
2004-12-24,1267.95,0.2784325234395515
2004-12-27,1270.55,0.27923572388440093
2004-12-28,1309.35,0.29122194590753925
2004-12-29,1320.25,0.29458920931094673
2004-12-30,1296.65,0.2872986206576976
2004-12-31,1335.45,0.299284842680836
2005-01-03,1353.25,0.3047836764955747
2005-01-04,1341.25,0.30107659751934635
2005-01-05,1325.0,0.2960565947390371
2005-01-06,1320.45,0.29465099396055056
2005-01-07,1339.95,0.3006749972969216
2005-01-10,1327.45,0.29681345669668374
2005-01-11,1313.75,0.29258120819882305
2005-01-12,1298.05,0.2877311132049242
2005-01-13,1292.9,0.2861401584776263
2005-01-14,1296.4,0.2872213898456929
2005-01-17,1263.25,0.276980584173862
2005-01-18,1263.85,0.2771659381226734
2005-01-19,1255.4,0.2745555366769127
2005-01-20,1243.7,0.27094113467509
2005-01-24,1220.65,0.26382045380825137
2005-01-25,1235.45,0.26839251787893303
2005-01-27,1240.55,0.26996802644383006
2005-01-28,1289.2,0.28499714245995583
2005-01-31,1300.4,0.288457082837769
2005-02-01,1315.25,0.29304459307085157
2005-02-02,1308.95,0.2910983766083317
2005-02-03,1311.1,0.29176256159157254
2005-02-04,1306.45,0.29032606848828413
2005-02-07,1313.75,0.29258120819882305
2005-02-08,1316.0,0.29327628550686585
2005-02-09,1332.8,0.29846619607358554
2005-02-10,1332.65,0.29841985758638273
2005-02-11,1381.75,0.31358798906411706
2005-02-14,1409.65,0.322206947683848
2005-02-15,1381.35,0.3134644197649094
2005-02-16,1368.15,0.3093866328910583
2005-02-17,1381.85,0.3136188813889189
2005-02-18,1375.0,0.3115027571399886
2005-02-21,1365.55,0.3085834324462087
2005-02-22,1363.45,0.3079346936253688
2005-02-23,1374.95,0.31148731097758764
2005-02-24,1367.95,0.30932484824145445
2005-02-25,1364.05,0.3081200475741802
2005-02-28,1380.9,0.3133254043033009
2005-03-01,1357.45,0.3060811541372546
2005-03-02,1368.0,0.3093402944038554
2005-03-03,1389.55,0.3159975903986655
2005-03-04,1392.25,0.31683168316831684
2005-03-07,1400.2,0.31928762299006813
2005-03-08,1413.95,0.32353531765032983
2005-03-09,1407.5,0.32154276270060705
2005-03-10,1399.55,0.31908682287885576
2005-03-11,1427.45,0.3277057814985867
2005-03-14,1451.85,0.335243508750251
2005-03-15,1442.65,0.33240141486847596
2005-03-16,1452.05,0.3353052933998548
2005-03-17,1460.95,0.3380547103072242
2005-03-18,1468.7,0.3404488654793717
2005-03-21,1456.45,0.33666455569113857
2005-03-22,1443.55,0.33267944579169306
2005-03-23,1421.25,0.3257904573608687
2005-03-24,1384.35,0.3143911895089665
2005-03-28,1392.4,0.31687802165551976
2005-03-29,1370.9,0.3102361718231106
2005-03-30,1390.55,0.3163065136466845
2005-03-31,1432.05,0.3291268284394742
2005-04-01,1450.95,0.3349654778270339
2005-04-04,1427.75,0.32779845847299244
2005-04-05,1425.45,0.3270879350025487
2005-04-06,1441.35,0.33199981464605116
2005-04-07,1425.2,0.3270107041905439
2005-04-08,1393.55,0.3172332833907416
2005-04-11,1363.6,0.3079810321125716
2005-04-12,1382.0,0.3136652198761218
2005-04-13,1401.6,0.31972011553729474
2005-04-15,1319.0,0.29420305525092294
2005-04-18,1318.65,0.2940949321141163
2005-04-19,1208.7,0.26012882099442397
2005-04-20,1116.2,0.2315534205526637
2005-04-21,1142.4,0.2396472096507623
2005-04-22,1166.75,0.24716949074002564
2005-04-25,1156.95,0.2441420429094392
2005-04-26,1136.7,0.2378863471370538
2005-04-27,1115.65,0.2313835127662533
2005-04-28,1114.8,0.23112092800543704
2005-04-29,1131.1,0.23615637694814723
2005-05-02,1128.9,0.23547674580250544
2005-05-03,1108.6,0.22920560386771904
2005-05-04,1120.85,0.23298991365595217
2005-05-05,1136.85,0.23793268562425662
2005-05-06,1167.5,0.24740118317603993
2005-05-09,1175.25,0.2497953383481874
2005-05-10,1152.5,0.2427673344557545
2005-05-11,1149.1,0.24171699541248975
2005-05-12,1146.75,0.24099102577964504
2005-05-13,1148.6,0.24156253378848025
2005-05-16,1154.3,0.24332339630218874
2005-05-17,1150.55,0.24216493412211737
2005-05-18,1142.7,0.23973988662516799
2005-05-19,1162.5,0.24585656693594476
2005-05-20,1169.65,0.24806536815928087
2005-05-23,1223.8,0.26479356203951127
2005-05-24,1234.85,0.26820716393012156
2005-05-25,1260.55,0.2761464914042106
2005-05-26,1290.05,0.28525972722077203
2005-05-27,1269.2,0.2788186774995753
2005-05-30,1319.1,0.2942339475757248
2005-05-31,1334.25,0.29891413478321316
2005-06-01,1304.5,0.289723668154647
2005-06-02,1268.55,0.27861787738836286
2005-06-03,1293.15,0.28621738928963103
2005-06-04,1281.6,0.2826493257750112
2005-06-06,1280.4,0.2822786178773884
2005-06-07,1277.65,0.2814290789453361
2005-06-08,1292.1,0.285893019879211
2005-06-09,1277.3,0.2813209558085294
2005-06-10,1266.15,0.27787646159311724
2005-06-13,1271.65,0.2795755394572219
2005-06-14,1266.05,0.2778455692683153
2005-06-15,1272.15,0.2797300010812314
2005-06-16,1277.7,0.28144452510773704
2005-06-17,1267.65,0.27833984646514576
2005-06-20,1295.9,0.2870669282216834
2005-06-21,1305.1,0.28990902210345837
2005-06-22,1333.35,0.298636103859996
2005-06-23,1307.4,0.29061954557390224
2005-06-24,1325.75,0.2962882871750514
2005-06-27,1316.45,0.2934153009684744
2005-06-28,1323.55,0.2956086560294095
2005-06-29,1332.55,0.29838896526158076
2005-06-30,1358.1,0.30628195424846694
2005-07-01,1352.4,0.30452109173475855
2005-07-04,1359.05,0.30657543133408505
2005-07-05,1320.2,0.2945737631485458
2005-07-06,1323.1,0.29546964056780095
2005-07-07,1309.65,0.29131462288194504
2005-07-08,1311.1,0.29176256159157254
2005-07-11,1326.05,0.2963809641494571
2005-07-12,1285.9,0.28397769574149306
2005-07-13,1270.75,0.27929750853400476
2005-07-14,1225.0,0.26516426993713416
2005-07-15,1248.45,0.2724085201031804
2005-07-18,1322.2,0.29519160964458385
2005-07-19,1319.15,0.2942493937381258
2005-07-20,1308.25,0.2908821303347184
2005-07-21,1290.3,0.28533695803277676
2005-07-22,1293.95,0.28646452788804627
2005-07-25,1284.35,0.28349886470706354
2005-07-26,1265.25,0.2775984306699001
2005-07-27,1284.5,0.2835452031942664
2005-07-29,1268.8,0.27869510820036764
2005-08-01,1252.2,0.27356698228325177
2005-08-02,1290.3,0.28533695803277676
2005-08-03,1300.75,0.28856520597457563
2005-08-04,1295.25,0.28686612811047096
2005-08-05,1285.4,0.28382323411748356
2005-08-08,1283.05,0.2830972644846388
2005-08-09,1284.4,0.28351431086946455
2005-08-10,1313.05,0.29236496192520967
2005-08-11,1312.85,0.2923031772756059
2005-08-12,1282.85,0.28303547983503496
2005-08-16,1269.05,0.27877233901237236
2005-08-17,1299.15,0.2880709287777452
2005-08-18,1313.7,0.2925657620364221
2005-08-19,1325.35,0.29616471787584375
2005-08-22,1317.85,0.293847793515701
2005-08-23,1316.05,0.29329173166926675
2005-08-24,1295.7,0.28700514357207957
2005-08-25,1323.65,0.29563954835421147
2005-08-26,1364.75,0.30833629384779354
2005-08-29,1355.35,0.30543241531641463
2005-08-30,1384.35,0.3143911895089665
2005-08-31,1404.85,0.3207241160933566
2005-09-01,1424.25,0.3267172271049258
2005-09-02,1427.2,0.327628550686582
2005-09-05,1410.25,0.3223923016326594
2005-09-06,1398.45,0.31874700730603484
2005-09-08,1406.1,0.3211102701533804
2005-09-09,1391.95,0.31673900619391115
2005-09-12,1430.2,0.32855532043063906
2005-09-13,1422.4,0.32614571909609064
2005-09-14,1400.15,0.31927217682766723
2005-09-15,1449.9,0.33464110841661393
2005-09-16,1457.6,0.3370198174263604
2005-09-19,1454.15,0.3359540322206948
2005-09-20,1470.45,0.340989481163405
2005-09-21,1453.65,0.3357995705966853
2005-09-22,1401.45,0.3196737770500919
2005-09-23,1412.45,0.32307193277830126
2005-09-26,1465.9,0.33958388038491844
2005-09-27,1462.3,0.3384717566920499
2005-09-28,1469.5,0.3406960040777869
2005-09-29,1472.85,0.3417308969586506
2005-09-30,1482.35,0.3446656678148314
2005-10-03,1497.9,0.3494694243215274
2005-10-04,1489.75,0.34695169985017227
2005-10-05,1470.0,0.3408504657017964
2005-10-06,1424.65,0.32684079640413344
2005-10-07,1444.8,0.33306559985171685
2005-10-10,1448.5,0.33420861586938727
2005-10-11,1467.75,0.3401553883937536
2005-10-13,1441.3,0.33198436848365026
2005-10-14,1424.05,0.32665544245532196
2005-10-17,1434.15,0.3297755672603142
2005-10-18,1440.95,0.3318762453468436
2005-10-19,1401.6,0.31972011553729474
2005-10-20,1416.35,0.32427673344557545
2005-10-21,1428.25,0.32795292009700194
2005-10-24,1407.5,0.32154276270060705
2005-10-25,1440.0,0.3315827682612255
2005-10-26,1422.25,0.32609938060888777
2005-10-27,1401.3,0.31962743856288905
2005-10-28,1362.15,0.3075330934029441
2005-10-31,1401.25,0.3196119924004881
2005-11-01,1409.6,0.322191501521447
2005-11-02,1429.0,0.3281846125330162
2005-11-07,1464.75,0.3392286186496965
2005-11-08,1477.0,0.34301292843792963
2005-11-09,1456.8,0.3367726788279452
2005-11-10,1469.75,0.34077323488979167
2005-11-11,1482.65,0.34475834478923717
2005-11-14,1510.3,0.3533000725969633
2005-11-16,1511.7,0.35373256514419
2005-11-17,1507.65,0.35248142598971294
2005-11-18,1526.95,0.35844364467648016
2005-11-21,1518.65,0.3558795817179222
2005-11-22,1499.85,0.3500718246551644
2005-11-23,1516.65,0.3552617352218842
2005-11-24,1524.25,0.35760955190682875
2005-11-25,1533.7,0.3605288766006086
2005-11-26,1538.85,0.3621198313279066
2005-11-28,1547.65,0.3648383559104741
2005-11-29,1545.35,0.3641278324400303
2005-11-30,1521.1,0.3566364436755688
2005-12-01,1550.1,0.36559521786812066
2005-12-02,1550.0,0.3655643255433188
2005-12-05,1531.35,0.35980290696776385
2005-12-06,1554.0,0.3668000185353949
2005-12-07,1595.55,0.3796357794905856
2005-12-08,1616.55,0.3861231676989852
2005-12-09,1682.7,0.40655844055544405
2005-12-12,1650.2,0.3965184349948256
2005-12-13,1667.6,0.40189369951035664
2005-12-14,1683.9,0.4069291484530669
2005-12-15,1682.8,0.40658933288024596
2005-12-16,1714.4,0.4163513075176473
2005-12-19,1734.55,0.4225761109652307
2005-12-20,1693.5,0.40989481163404956
2005-12-21,1686.1,0.4076087795987087
2005-12-22,1684.7,0.40717628705148207
2005-12-23,1671.75,0.4031757309896356
2005-12-26,1662.9,0.4004417602446673
2005-12-27,1698.15,0.4113313047373381
2005-12-28,1685.65,0.4074697641371002
2005-12-29,1710.05,0.4150074913887645
2005-12-30,1702.85,0.4127832440030274
2006-01-02,1687.6,0.4080721644707373
2006-01-03,1733.2,0.42215906458040503
2006-01-04,1743.1,0.42521740473579345
2006-01-05,1732.35,0.42189647981958883
2006-01-06,1705.6,0.4136327829350798
2006-01-09,1688.95,0.40848921085556295
2006-01-10,1672.5,0.4034074234256499
2006-01-12,1673.7,0.4037781313232727
2006-01-13,1651.75,0.39699726602925506
2006-01-16,1608.75,0.38371356636443676
2006-01-17,1623.4,0.38823929194791557
2006-01-18,1619.55,0.38704993744304234
2006-01-19,1650.35,0.3965647734820284
2006-01-20,1644.0,0.3946031108571076
2006-01-23,1622.15,0.38785313788789183
2006-01-24,1642.6,0.3941706183098809
2006-01-25,1651.2,0.3968273582428446
2006-01-27,1659.15,0.3992832980645959
2006-01-30,1658.9,0.39920606725259117
2006-01-31,1670.4,0.40275868460480996
2006-02-01,1666.65,0.40160022242473864
2006-02-02,1636.8,0.3923788634713706
2006-02-03,1630.8,0.3905253239832564
2006-02-06,1679.05,0.40543087070017453
2006-02-07,1674.1,0.4039017006224804
2006-02-08,1662.5,0.4003181909454597
2006-02-10,1669.6,0.40251154600639466
2006-02-13,1651.0,0.3967655735932408
2006-02-14,1618.55,0.3867410141950232
2006-02-15,1619.35,0.3869881527934385
2006-02-16,1629.15,0.390015600624025
2006-02-17,1625.0,0.38873356914474605
2006-02-20,1649.85,0.39641031185801884
2006-02-21,1666.0,0.40139942231352627
2006-02-22,1661.85,0.4001173908342472
2006-02-23,1670.55,0.40280502309201277
2006-02-24,1670.05,0.4026505614680033
2006-02-27,1690.35,0.4089217034027896
2006-02-28,1700.8,0.4121499513445885
2006-03-01,1740.2,0.4243215273165382
2006-03-02,1741.8,0.4248158045133687
2006-03-03,1705.75,0.41367912142228264
2006-03-06,1744.3,0.4255881126334163
2006-03-07,1724.7,0.4195332169722433
2006-03-08,1722.55,0.4188690319890023
2006-03-09,1724.85,0.4195795554594461
2006-03-10,1763.65,0.43156577748258457
2006-03-13,1828.6,0.4516303424414205
2006-03-14,1803.15,0.4437682457793362
2006-03-16,1835.4,0.45373102052794995
2006-03-17,1861.0,0.461639455677237
2006-03-20,1908.0,0.4761588483341314
2006-03-21,1915.2,0.4783830957198684
2006-03-22,1893.35,0.47163312275065256
2006-03-23,1874.2,0.4657172425510882
2006-03-24,1891.45,0.47104616857941645
2006-03-27,1890.95,0.470891706955407
2006-03-28,1887.6,0.4698568140745432
2006-03-29,1898.15,0.473115954341144
2006-03-30,1968.1,0.4947251355400751
2006-03-31,1915.5,0.47847577269427416
2006-04-03,1950.75,0.4893653171869449
2006-04-04,1948.55,0.4886856860413031
2006-04-05,1932.05,0.4835884524489891
2006-04-07,1889.25,0.4703665374337746
2006-04-10,1894.1,0.47186481518666684
2006-04-12,1780.8,0.4368638111861108
2006-04-13,1797.15,0.44191470629122204
2006-04-17,1906.55,0.47571090962450385
2006-04-18,2009.5,0.5075145580080629
2006-04-19,2012.75,0.5085185585641248
2006-04-20,1989.9,0.5014596623468899
2006-04-21,1999.05,0.504286310066264
2006-04-24,1979.25,0.49816962975548734
2006-04-25,1926.95,0.48201294388409205
2006-04-26,1942.35,0.4867703619035851
2006-04-27,1945.85,0.4878515932716517
2006-04-28,1978.05,0.4977989218578644
2006-04-29,1979.35,0.49820052208028914
2006-05-02,2013.15,0.5086421278633324
2006-05-03,2031.55,0.5143263156268825
2006-05-04,2043.7,0.5180797330903137
2006-05-05,2006.65,0.5066341267512087
2006-05-08,2019.45,0.5105883443258523
2006-05-09,2024.85,0.5122565298651549
2006-05-10,2021.7,0.5112834216338951
2006-05-11,2018.7,0.5103566518898379
2006-05-12,1996.15,0.5033904326470089
2006-05-15,1960.9,0.49250088815433807
2006-05-16,1974.7,0.4967640289770007
2006-05-17,2016.55,0.509692466906597
2006-05-18,1925.65,0.4816113436616673
2006-05-19,1892.35,0.47132419950263355
2006-05-22,1780.5,0.43677113421170516
2006-05-23,1830.2,0.45212461963825096
2006-05-24,1790.65,0.4399067051790983
2006-05-25,1876.95,0.4665667814831405
2006-05-26,1866.35,0.4632921950541388
2006-05-29,1850.55,0.45841120773543814
2006-05-30,1860.35,0.46143865556602465
2006-05-31,1782.9,0.43751255000695083
2006-06-01,1709.35,0.41479124511515114
2006-06-02,1794.0,0.4409415980599621
2006-06-05,1767.6,0.4327860243122596
2006-06-06,1748.9,0.4270091595743038
2006-06-07,1703.95,0.41312305957584844
2006-06-08,1647.9,0.39580791152438183
2006-06-09,1671.15,0.40299037704082424
2006-06-12,1638.75,0.3929812638050077
2006-06-13,1570.35,0.37185091364050604
2006-06-14,1483.65,0.3450672680372562
2006-06-15,1550.55,0.36573423332972926
2006-06-16,1685.0,0.4072689640258878
2006-06-19,1668.35,0.4021253919463709
2006-06-20,1607.35,0.3832810738172101
2006-06-21,1641.3,0.3937690180874562
2006-06-22,1676.75,0.40472034722973077
2006-06-23,1694.85,0.4103118580188752
2006-06-25,1700.35,0.4120109358829798
2006-06-26,1633.5,0.3913594167529078
2006-06-27,1644.55,0.39477301864351805
2006-06-28,1698.6,0.4114703201989465
2006-06-29,1680.8,0.4059714863842078
2006-06-30,1738.75,0.42387358860691066
2006-07-03,1800.2,0.4428569221976801
2006-07-04,1815.1,0.44745987859316355
2006-07-05,1842.6,0.45595526791368685
2006-07-06,1804.3,0.44412350751455804
2006-07-07,1746.7,0.42632952842866195
2006-07-10,1798.35,0.44228541418884476
2006-07-11,1769.95,0.43351199394510437
2006-07-12,1890.3,0.4706909068441946
2006-07-13,1867.35,0.46360111830215783
2006-07-14,1874.3,0.4657481348758901
2006-07-17,1859.0,0.461021609181199
2006-07-18,1834.5,0.45345298960473274
2006-07-19,1757.55,0.42968134566966837
2006-07-20,1806.15,0.44469501552339324
2006-07-21,1767.55,0.4327705781498587
2006-07-24,1818.05,0.4483712021748197
2006-07-25,1847.3,0.4574072071793763
2006-07-26,1888.8,0.47022752197216605
2006-07-27,1899.7,0.4735947853755735
2006-07-28,928.45,0.17355308073709091
2006-07-31,936.15,0.17593178974683743
2006-08-01,932.0,0.17464975826755846
2006-08-02,940.2,0.17718292890131448
2006-08-03,944.7,0.17857308351740014
2006-08-04,948.55,0.17976243802227337
2006-08-07,936.1,0.17591634358443647
2006-08-08,954.8,0.18169320832239227
2006-08-09,966.1,0.18518404102500735
2006-08-10,965.75,0.18507591788820071
2006-08-11,967.6,0.18564742589703592
2006-08-14,964.65,0.18473610231537974
2006-08-16,972.2,0.18706847283792344
2006-08-17,960.15,0.18334594769929413
2006-08-18,969.7,0.18629616471787586
2006-08-21,969.3,0.1861725954186682
2006-08-22,975.4,0.1880570272315843
2006-08-23,963.1,0.18425727128095026
2006-08-24,970.4,0.18651241099148919
2006-08-25,974.4,0.18774810398356528
2006-08-28,981.1,0.1898178897452928
2006-08-29,990.1,0.19259819897746405
2006-08-30,983.8,0.19065198251494414
2006-08-31,998.05,0.19505413879921535
2006-09-01,999.25,0.19542484669683818
2006-09-04,1017.15,0.2009545728363788
2006-09-05,1005.8,0.19744829397136282
2006-09-06,993.6,0.1936794303455307
2006-09-07,986.7,0.19154785993419937
2006-09-08,991.0,0.1928762299006812
2006-09-11,953.45,0.18127616193756663
2006-09-12,977.9,0.18882933535163188
2006-09-13,999.95,0.1956410929704515
2006-09-14,1013.4,0.19979611065630742
2006-09-15,1002.7,0.19649063190250388
2006-09-18,996.15,0.19446718462797918
2006-09-19,1010.05,0.1987612177754437
2006-09-20,1030.05,0.2049396827358243
2006-09-21,1053.0,0.21202947127786104
2006-09-22,1039.55,0.20787445359200507
2006-09-25,1025.6,0.2035649742821396
2006-09-26,1044.3,0.20934183902009545
2006-09-27,1042.65,0.20883211566086413
2006-09-28,1020.45,0.20197401955484162
2006-09-29,1022.05,0.20246829675167205
2006-10-03,1014.3,0.20007414157952458
2006-10-04,987.4,0.1917641062078127
2006-10-05,999.75,0.1955793083208477
2006-10-06,994.2,0.19386478429434212
2006-10-09,1002.15,0.19632072411609336
2006-10-10,1011.5,0.19920915648507131
2006-10-11,1044.75,0.20948085448170406
2006-10-12,1082.55,0.22115815325682336
2006-10-13,1103.6,0.22766098762762393
2006-10-16,1129.7,0.23572388440092062
2006-10-17,1116.9,0.23176966682627703
2006-10-18,1106.25,0.22847963423487438
2006-10-19,1092.4,0.22420104724981083
2006-10-20,1089.6,0.2233360621553575
2006-10-21,1090.55,0.22362953924097556
2006-10-23,1080.1,0.22040129129917668
2006-10-26,1079.25,0.22013870653836054
2006-10-27,1074.65,0.21871765959747308
2006-10-30,1079.35,0.22016959886316245
2006-10-31,1087.1,0.22256375403530992
2006-11-01,1083.2,0.22135895336803574
2006-11-02,1080.05,0.22038584513677578
2006-11-03,1066.95,0.2163389505877265
2006-11-06,1059.4,0.21400658006518286
2006-11-07,1065.15,0.21578288874129226
2006-11-08,1063.3,0.21521138073245705
2006-11-09,1063.6,0.21530405770686273
2006-11-10,1068.7,0.2168795662717598
2006-11-13,1075.75,0.21905747517029395
2006-11-14,1106.25,0.22847963423487438
2006-11-15,1096.8,0.22556030954109452
2006-11-16,1087.35,0.22264098484731465
2006-11-17,1095.15,0.2250505861818632
2006-11-20,1117.85,0.2320631439118951
2006-11-21,1148.55,0.2415470876260793
2006-11-22,1148.1,0.24140807216447074
2006-11-23,1144.15,0.2401878253347956
2006-11-24,1150.0,0.2419950263357069
2006-11-27,1160.8,0.24533139741431242
2006-11-28,1149.85,0.24194868784850404
2006-11-29,1164.55,0.2464898595943838
2006-11-30,1198.8,0.25707048083903555
2006-12-01,1189.35,0.2541511561452557
2006-12-04,1192.4,0.2550933720517138
2006-12-05,1191.9,0.2549389104277043
2006-12-06,1198.6,0.25700869618943173
2006-12-07,1194.3,0.2556803262229499
2006-12-08,1176.9,0.25030506170741884
2006-12-11,1173.45,0.24923927650175315
2006-12-12,1120.5,0.23288179051914554
2006-12-13,1120.85,0.23298991365595217
2006-12-14,1149.6,0.24187145703649926
2006-12-15,1160.2,0.245146043465501
2006-12-18,1181.25,0.2516488778363016
2006-12-19,1141.85,0.2394773018643518
2006-12-20,1128.75,0.23543040731530251
2006-12-21,1136.95,0.2379635779490586
2006-12-22,1153.95,0.2432152731653821
2006-12-26,1191.4,0.2547844488036948
2006-12-27,1196.0,0.2562054957445823
2006-12-28,1211.9,0.2611173753880849
2006-12-29,1222.0,0.26423750019307707
2007-01-02,1248.5,0.27242396626558135
2007-01-03,1280.15,0.28220138706538367
2007-01-04,1259.05,0.2756831065321821
2007-01-05,1263.0,0.2769033533618573
2007-01-08,1243.8,0.27097202699989187
2007-01-09,1256.4,0.2748644599249317
2007-01-10,1235.4,0.2683770717165321
2007-01-11,1277.65,0.2814290789453361
2007-01-12,1323.95,0.29573222532861715
2007-01-15,1326.35,0.29647364112386276
2007-01-16,1324.1,0.29577856381581996
2007-01-17,1304.65,0.2897700066418499
2007-01-18,1315.45,0.2931063777204554
2007-01-19,1298.15,0.2877620055297262
2007-01-22,1313.45,0.2924885312244173
2007-01-23,1302.7,0.28916760630821275
2007-01-24,1307.15,0.29054231476189746
2007-01-25,1315.45,0.2931063777204554
2007-01-29,1297.75,0.28763843623051855
2007-01-31,1277.9,0.2815063097573408
2007-02-01,1292.05,0.28587757371681005
2007-02-02,1300.5,0.2884879751625709
2007-02-05,1305.8,0.2901252683770717
2007-02-06,1298.4,0.2878392363417309
2007-02-07,1306.3,0.29027973000108126
2007-02-08,1304.5,0.289723668154647
2007-02-09,1287.4,0.28444108061352164
2007-02-12,1255.8,0.2746791059761202
2007-02-13,1252.9,0.2737832285568651
2007-02-14,1260.75,0.2762082760538144
2007-02-15,1292.25,0.2859393583664139
2007-02-19,1309.8,0.29136096136914785
2007-02-20,1299.55,0.2881944980769528
2007-02-21,1283.85,0.28334440308305403
2007-02-22,1294.3,0.2865726510248529
2007-02-23,1277.35,0.2813364019709303
2007-02-26,1286.1,0.28403948039109683
2007-02-27,1264.15,0.27725861509707916
2007-02-28,1193.4,0.25540229529973285
2007-03-01,1254.65,0.2743238442408984
2007-03-02,1208.55,0.2600824825072211
2007-03-05,1155.55,0.24370955036221253
2007-03-06,1197.25,0.2565916498046061
2007-03-07,1191.8,0.25490801810290237
2007-03-08,1218.4,0.26312537650020856
2007-03-09,1212.15,0.26119460620008966
2007-03-12,1235.0,0.26825350241732443
2007-03-13,1265.4,0.27764476915710296
2007-03-14,1213.55,0.2616270987473162
2007-03-15,1234.3,0.2680372561437111
2007-03-16,1237.65,0.2690721490245749
2007-03-19,1260.9,0.27625461454101735
2007-03-20,1253.0,0.27381412088166696
2007-03-21,1267.0,0.2781390463539334
2007-03-22,1303.05,0.2892757294450194
2007-03-23,1288.2,0.2846882192119368
2007-03-26,1261.35,0.27639363000262585
2007-03-28,1201.0,0.2577501119846774
2007-03-29,1248.35,0.27237762777837843
2007-03-30,1233.85,0.26789824068210255
2007-04-02,1189.2,0.2541048176580529
2007-04-03,1202.65,0.25825983534390884
2007-04-04,1198.4,0.25694691153982796
2007-04-05,1194.2,0.25564943389814804
2007-04-09,1217.2,0.26275466860258573
2007-04-10,1197.35,0.25662254212940794
2007-04-11,1190.55,0.2545218640428786
2007-04-12,1200.95,0.2577346658222765
2007-04-13,1262.0,0.2765944301138382
2007-04-16,1280.25,0.2822322793901855
2007-04-17,1250.25,0.27296458194961465
2007-04-18,1247.5,0.2721150430175623
2007-04-19,1242.9,0.2706939960766748
2007-04-20,1257.65,0.2752506139849555
2007-04-23,1247.8,0.272207719991968
2007-04-24,1224.85,0.26511793144993123
2007-04-25,1221.35,0.26403670008186464
